# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
10120 0.362259 1.162124 -0.663678 123 119 56 0
10121 0.430610 2.336518 -0.216364 99 94 13 0
10122 0.425042 2.366772 -0.132110 100 91 12 0
10123 0.429468 2.444377 -0.207371 102 95 15 0
10124 0.845186 2.095137 -0.949699 142 141 49 0
10125 0.776931 2.134027 -0.889827 135 131 42 0
10126 0.822844 2.170773 -0.919375 136 134 47 0
10127 0.621616 1.143512 -0.880015 132 130 71 0
10128 0.538539 1.156609 -0.837431 128 127 63 0
10129 0.388967 2.122542 -0.245337 27 13 10 0
10130 1.426135 1.410311 -1.239364 194 194 98 0
10131 1.305092 1.479690 -1.215880 185 184 91 0
10132 1.361775 1.552311 -1.223313 183 185 88 0
10133 0.480566 2.241006 -0.444953 108 105 24 0
10134 0.456220 2.159366 -0.390953 104 101 24 0
10135 0.453161 2.207423 -0.357771 102 97 16 0
10136 0.772548 1.990484 -0.922295 142 140 53 0
10137 0.742154 1.812976 -0.953229 141 139 52 0
10138 0.555574 1.887496 -0.700537 44 31 14 0
10139 0.572784 1.931413 -0.731384 111 107 34 0
10140 0.562807 1.875541 -0.750676 118 116 31 0
10141 0.402665 2.216599 -0.050331 91 89 12 0
10142 0.395075 2.213104 -0.004130 96 90 32 0
10143 0.407396 2.247480 -0.016147 96 91 10 0
10144 0.407736 2.219317 -0.145686 102 95 14 0
10145 0.417583 2.287642 -0.134367 97 94 13 0
10146 0.369186 2.195982 0.009733 23 11 13 0
10147 1.032071 2.031744 -1.060574 158 155 50 0
10148 1.043582 1.913080 -1.089913 149 146 41 0
10149 0.948889 1.942611 -1.043922 154 150 53 0
10150 1.574217 1.994449 -1.170124 158 159 39 0
10151 0.862413 2.224973 -0.935287 134 132 45 0
10152 0.880695 2.346129 -0.938293 138 133 49 0
10153 0.920639 2.265727 -0.970403 140 134 46 0
10154 0.920046 2.166930 -0.983282 143 137 43 0
10155 0.734207 2.269317 -0.832830 123 121 38 0
10156 0.950292 2.343079 -0.984668 137 136 44 0
10157 1.147267 2.116451 -1.093015 155 151 43 0
10158 1.187185 2.054505 -1.111924 156 154 41 0
10159 1.106461 2.027440 -1.090270 156 150 40 0
10160 0.979954 2.055080 -1.033657 147 143 43 0
10161 0.922120 2.049119 -1.005294 149 144 50 0
10162 0.965219 1.266568 -1.065854 151 149 75 0
10163 0.822888 1.316420 -1.011681 140 140 68 0
10164 0.266311 1.550769 -0.303658 108 109 29 0
10165 0.268167 1.519826 -0.331081 107 106 39 0
10166 0.245232 1.520523 -0.281508 91 90 44 0
10167 0.410054 1.845522 -0.493889 33 16 9 0
10168 0.460664 1.793361 -0.665534 125 123 38 0
10169 0.445772 1.744494 -0.652507 129 127 44 0
10170 0.448064 1.805255 -0.635706 128 125 46 0
10171 1.233595 2.239316 -1.116943 156 152 42 0
10172 1.150892 2.219178 -1.089164 153 148 44 0
10173 1.201075 2.321530 -1.109720 148 145 38 0
10174 1.107428 1.726508 -1.151119 156 153 50 0
10175 0.360917 1.868692 -0.341250 50 36 25 0
10176 0.375826 1.859856 -0.381351 45 31 18 0
10177 0.348081 1.823676 -0.388627 102 97 39 0
10178 0.374240 1.279891 -0.658624 39 29 17 0
10179 0.612920 1.948736 -0.777820 127 123 32 0
10180 0.489611 1.348486 -0.817084 131 128 59 0
10181 0.564201 1.270759 -0.870325 134 131 64 0
10182 0.483407 1.263449 -0.810810 129 129 57 0
10183 0.687841 1.350761 -0.956453 139 137 63 0
10184 0.605827 1.369530 -0.911385 140 138 63 0
10185 0.671773 1.460093 -0.956810 140 138 63 0
10186 0.365709 1.833470 -0.424301 72 62 26 0
10187 0.526784 1.866069 -0.658964 49 37 25 0
10188 0.544996 1.912714 -0.665682 38 24 13 0
10189 0.309645 1.367517 -0.537075 62 50 34 0
10190 0.313383 1.407261 -0.522610 27 16 12 0
10191 0.338252 1.403061 -0.557945 61 56 27 0
10192 0.434575 2.122159 -0.335978 87 83 35 0
10193 0.443898 2.167366 -0.324911 107 102 18 0
10194 0.488896 1.865685 -0.618514 58 46 34 0
10195 0.513617 1.890215 -0.647270 52 38 25 0
10196 0.272794 1.285407 -0.439062 69 58 36 0
10197 0.617224 2.099642 -0.730155 121 120 30 0
10198 0.657247 2.151245 -0.769533 123 119 30 0
10199 0.356708 1.933304 -0.286989 44 30 21 0
10200 0.256473 1.334300 -0.404826 65 52 36 0
10201 0.245903 1.279517 -0.355401 64 51 34 0
10202 0.451061 2.106892 -0.397680 91 82 39 0
10203 0.430828 2.063767 -0.394700 29 18 12 0
10204 0.425268 2.091033 -0.363156 32 19 11 0
10205 0.361405 1.117989 -0.604807 148 147 91 0
10206 0.339350 1.885971 -0.244553 48 34 25 0
10207 0.325731 1.899207 -0.176062 45 31 18 0
10208 0.761586 1.697587 -0.995612 140 138 53 0
10209 1.466201 1.811555 -1.192649 168 166 55 0
10210 1.348748 1.780944 -1.190566 168 165 58 0
10211 0.844681 1.551169 -1.053978 145 142 61 0
10212 0.800824 1.621551 -1.028333 144 139 57 0
10213 0.920534 1.630021 -1.090061 149 148 56 0
10214 0.236249 1.350534 -0.338566 63 50 34 0
10215 0.535994 1.979958 -0.631332 43 30 13 0
10216 0.844785 1.936476 -0.986393 144 143 51 0
10217 0.565560 1.962713 -0.695056 108 99 42 0
10218 0.598960 2.002971 -0.738773 121 118 25 0
10219 0.328031 1.802144 -0.382579 110 109 27 0
10220 0.334967 1.786625 -0.404068 110 111 33 0
10221 0.283076 1.348112 -0.465369 62 50 34 0
10222 0.317357 1.231826 -0.557457 65 61 23 0
10223 0.942040 1.042371 -0.967537 137 136 71 0
10224 0.812771 1.176372 -0.960548 138 137 72 0
10225 1.097520 1.148165 -1.080363 149 144 78 0
10226 0.935278 0.859233 -0.911376 144 140 79 0
10227 1.137865 0.888241 -0.996301 149 147 86 0
10228 1.137151 0.817241 -0.985461 152 150 91 0
10229 1.389415 0.747269 -1.069645 162 161 97 0
10230 0.412503 2.050723 -0.346173 60 46 33 0
10231 1.174001 1.632452 -1.180075 168 164 73 0
10232 1.437751 1.308464 -1.245559 190 189 99 0
10233 1.273644 1.423286 -1.208621 180 178 91 0
10234 0.454111 2.067201 -0.445903 27 15 3 0
10235 0.504146 2.109140 -0.528169 112 109 28 0
10236 0.305828 1.685101 -0.389071 116 115 33 0
10237 0.432719 2.206534 -0.274145 101 96 15 0
10238 0.438034 2.294430 -0.273387 100 94 16 0
10239 0.365945 1.402512 -0.596207 115 112 45 0
10240 0.365788 2.105158 -0.121157 37 27 15 0
10241 0.320049 1.802406 -0.328833 110 108 23 0
10242 0.348691 1.855525 -0.301454 42 28 19 0
10243 0.335316 1.820748 -0.352830 113 109 48 0
10244 0.236972 1.416489 -0.326802 64 52 40 0
10245 0.255227 1.388465 -0.403754 59 49 39 0
10246 0.292296 1.417003 -0.463949 41 32 17 0
10247 0.437354 1.937923 -0.507797 48 31 21 0
10248 0.265666 1.440983 -0.384287 42 28 19 0
10249 0.533258 1.804035 -0.747478 123 124 31 0
10250 0.530766 1.714074 -0.785941 123 121 34 0
10251 0.484069 1.765851 -0.705765 128 123 39 0
10252 0.800615 2.349981 -0.882760 127 124 45 0
10253 0.717215 2.433720 -0.816039 122 118 45 0
10254 0.781122 2.551235 -0.872478 124 124 54 0
10255 0.408607 1.882729 -0.466789 48 32 19 0
10256 0.328022 1.864509 -0.208948 36 22 13 0
10257 0.314254 1.833348 -0.207188 78 67 37 0
10258 0.325182 1.856231 -0.168542 35 20 13 0
10259 1.087212 2.131465 -1.068617 149 145 38 0
10260 1.418720 1.958548 -1.164094 169 166 61 0
10261 1.354813 1.976429 -1.154639 165 161 53 0
10262 0.969123 2.133199 -1.016770 143 139 39 0
10263 0.396922 1.775637 -0.557823 121 119 42 0
10264 0.385716 1.796585 -0.521198 121 120 40 0
10265 1.193965 1.779201 -1.165479 162 157 53 0
10266 1.283333 1.682417 -1.196849 172 169 64 0
10267 0.348535 1.150500 -0.636900 133 129 68 0
10268 0.390674 1.116612 -0.665028 138 136 77 0
10269 0.562929 1.920364 -0.696415 43 30 13 0
10270 0.426767 1.406120 -0.734608 122 121 38 0
10271 0.400425 1.313840 -0.712789 117 116 51 0
10272 0.394282 2.195076 -0.054304 64 54 19 0
10273 0.280488 1.577224 -0.359348 111 112 32 0
10274 0.271993 1.668684 -0.270433 110 107 26 0
10275 0.549257 2.210159 -0.599623 116 114 29 0
10276 0.302726 1.777632 -0.309261 109 106 25 0
10277 0.390814 1.492360 -0.646625 113 111 28 0
10278 0.344317 1.568370 -0.528474 115 114 31 0
10279 0.386884 1.608271 -0.604624 123 120 39 0
10280 0.811063 1.447214 -1.030903 144 143 63 0
10281 0.759991 1.534761 -1.007890 138 136 59 0
10282 0.987979 0.746468 -0.874334 150 147 94 0
10283 0.770962 0.799299 -0.771067 138 135 80 0
10284 0.756828 0.885609 -0.807185 140 137 82 0
10285 0.409644 1.133839 -0.709861 134 132 71 0
10286 0.459688 1.144653 -0.773541 127 126 62 0
10287 0.315326 1.846837 -0.115867 39 26 10 0
10288 0.322123 1.876490 -0.132005 46 32 21 0
10289 0.662031 1.970373 -0.829118 128 127 37 0
10290 0.479956 2.125679 -0.464071 106 103 24 0
10291 0.918522 2.443340 -0.964016 122 120 45 0
10292 0.446286 1.605143 -0.711029 124 122 35 0
10293 0.248570 1.476588 -0.324824 29 20 13 0
10294 1.155467 1.924033 -1.125858 159 152 45 0
10295 0.582230 2.228580 -0.653448 117 115 30 0
10296 0.411884 2.257475 0.060962 93 91 14 0
10297 0.392130 2.215074 0.063184 77 71 23 0
10298 0.887100 0.915620 -0.895090 139 136 81 0
10299 0.593009 2.418689 -0.672636 113 110 33 0
10300 0.651993 2.358207 -0.744228 120 117 40 0
10301 0.592904 2.305985 -0.665569 119 116 35 0
10302 0.843470 2.447209 -0.914313 118 116 42 0
10303 0.675929 2.227229 -0.778761 123 121 34 0
10304 0.311187 1.473895 -0.463400 116 111 53 0
10305 0.324545 1.435860 -0.516240 104 99 57 0
10306 0.375417 2.195877 -0.037260 22 10 0 0
10307 0.618793 2.551792 -0.714261 113 113 41 0
10308 0.669760 2.487040 -0.772792 113 110 39 0
10309 0.422105 2.026978 -0.393524 48 35 18 0
10310 0.688913 2.652158 -0.793766 118 118 48 0
10311 1.518266 1.029962 -1.211244 184 185 109 0
10312 1.377259 0.926599 -1.117780 165 161 97 0
10313 1.313379 1.145167 -1.168250 171 168 97 0
10314 0.349815 1.435929 -0.565386 122 120 45 0
10315 0.264290 1.234998 -0.394369 69 63 29 0
10316 0.258416 1.152705 -0.373081 111 108 57 0
10317 0.363575 1.456198 -0.592808 113 111 24 0
10318 0.333399 1.480823 -0.523969 113 116 29 0
10319 1.137098 1.267387 -1.139469 163 161 86 0
10320 0.624588 2.213523 -0.718191 122 120 33 0
10321 0.597427 1.884812 -0.783405 124 123 30 0
10322 0.626400 1.889640 -0.818993 125 124 32 0
10323 0.700650 1.580038 -0.970961 138 136 61 0
10324 0.268873 1.490661 -0.371478 54 47 28 0
10325 0.280881 1.466358 -0.418071 31 21 9 0
10326 0.667329 1.661713 -0.934799 137 138 60 0
10327 0.461936 1.897308 -0.572784 48 34 25 0
10328 1.007132 2.343358 -1.017894 141 137 40 0
10329 0.421870 2.251898 -0.206996 99 94 13 0
10330 0.576792 1.825942 -0.787867 127 126 36 0
10331 1.147511 1.361531 -1.163379 165 164 84 0
10332 0.511082 2.184872 -0.531681 113 110 31 0
10333 0.527525 2.345972 -0.550294 109 106 29 0
10334 0.562389 2.289272 -0.615072 113 110 31 0
10335 1.275526 1.896001 -1.155763 164 156 47 0
10336 0.420528 2.144109 -0.280567 90 84 34 0
10337 0.455008 1.826168 -0.600224 83 78 40 0
10338 0.862509 2.539558 -0.934363 126 125 58 0
10339 0.293254 1.508690 -0.402124 110 110 36 0
10340 0.969480 2.399728 -0.998200 139 134 50 0
10341 0.435237 1.292657 -0.765891 126 123 52 0
10342 0.402307 1.708375 -0.597993 114 114 26 0
10343 0.602516 1.526030 -0.905834 135 136 60 0
10344 1.414119 1.664562 -1.215723 178 178 78 0
10345 1.594651 0.569464 -0.579990 154 151 96 0
10346 0.688190 1.245542 -0.932124 137 137 63 0
10347 0.820465 0.685732 -0.499344 151 147 99 0
10348 1.263527 2.008565 -1.136488 158 155 40 0
10349 1.297406 1.330675 -1.210887 179 176 95 0
10350 0.568236 2.517329 -0.642181 115 112 35 0
10351 0.410925 1.185373 -0.739043 133 132 68 0
10352 0.400817 1.247860 -0.726731 126 123 54 0
10353 0.277883 1.523311 -0.365204 104 104 32 0
10354 0.564802 2.359409 -0.622218 113 109 35 0
10355 0.552551 2.449118 -0.612545 114 111 32 0
10356 1.280928 2.110656 -1.132010 155 153 40 0
10357 1.215348 2.157798 -1.112796 154 150 40 0
10358 0.636430 2.712858 -0.736229 113 112 45 0
10359 0.483973 1.951168 -0.580444 48 36 22 0
10360 0.502577 1.914587 -0.623612 54 40 27 0
10361 0.443698 1.217971 -0.773716 128 128 58 0
10362 1.471255 1.175718 -1.234519 184 183 100 0
10363 1.277669 1.258307 -1.191804 171 169 92 0
10364 0.476880 1.986424 -0.537014 48 31 24 0
10365 0.310952 1.529890 -0.454878 110 111 33 0
10366 1.001050 2.440238 -1.023349 132 127 46 0
10367 1.119096 2.325905 -1.075326 146 141 41 0
10368 1.056191 2.357841 -1.042170 140 135 41 0
10369 0.510019 2.007607 -0.571669 23 12 10 0
10370 0.379634 1.069985 -0.572531 147 144 93 0
10371 0.482779 2.383337 -0.453623 108 102 26 0
10372 0.494543 2.485942 -0.507727 102 100 23 0
10373 0.570135 2.654946 -0.645919 112 112 40 0
10374 0.495153 1.203358 -0.816073 128 127 60 0
10375 0.305846 1.589876 -0.434174 109 111 27 0
10376 0.322341 1.773572 -0.376192 112 111 31 0
10377 0.475268 1.460415 -0.792616 131 128 51 0
10378 0.385891 1.843413 -0.461126 30 22 3 0
10379 0.386013 1.825227 -0.501348 120 115 51 0
10380 0.357266 1.802467 -0.475913 117 118 40 0
10381 0.312564 1.762252 -0.347437 113 111 28 0
10382 0.940628 1.711852 -1.091011 155 150 58 0
10383 0.603004 2.708867 -0.693993 112 112 42 0
10384 0.528056 2.562388 -0.578413 114 112 38 0
10385 0.529973 1.571019 -0.830930 131 129 52 0
10386 0.574980 1.678007 -0.847208 138 136 51 0
10387 0.529119 1.437202 -0.850606 133 131 57 0
10388 0.345389 1.797622 -0.429878 112 110 35 0
10389 0.796737 2.229260 -0.890202 132 130 45 0
10390 0.287991 1.072224 -0.403928 125 125 61 0
10391 0.468393 2.534687 -0.452699 114 110 36 0
10392 1.326118 2.213444 -1.142440 157 155 44 0
10393 0.482195 1.827859 -0.657596 120 116 53 0
10394 0.553204 2.506402 -0.613748 107 103 30 0
10395 0.548612 1.361409 -0.870500 133 131 57 0
10396 1.298434 2.313287 -1.142867 151 149 40 0
10397 1.357305 2.065623 -1.147764 160 157 40 0
10398 0.421312 2.322515 -0.005176 96 90 12 0
10399 1.569434 2.149258 -1.165549 154 152 33 0
10400 0.584103 1.424758 -0.898218 139 140 64 0
10401 0.605539 1.200979 -0.880582 132 131 66 0
10402 0.418898 1.789631 -0.600860 127 126 43 0
10403 0.524327 1.837548 -0.704659 113 109 36 0
10404 1.375020 2.144431 -1.149977 156 153 40 0
10405 1.045299 0.960958 -0.977427 144 143 79 0
10406 1.515225 1.418528 -1.248112 196 198 89 0
10407 0.260743 1.578914 -0.253206 110 111 35 0
10408 0.481768 2.595466 -0.506490 111 109 35 0
10409 0.298012 1.830935 -0.157755 83 75 26 0
10410 1.497144 1.551814 -1.231138 179 180 78 0
10411 0.575329 0.875014 -0.576670 146 143 92 0
10412 0.593976 1.624810 -0.883300 130 131 53 0
10413 0.363470 2.130986 -0.010857 31 18 10 0
10414 0.311780 1.878521 -0.081457 40 26 15 0
10415 0.449127 2.579058 -0.378144 105 101 28 0
10416 0.251898 1.199768 -0.335002 75 64 32 0
10417 1.455056 2.205506 -1.163867 153 152 36 0
10418 1.491036 1.732530 -1.210495 174 172 61 0
10419 0.422611 2.317853 0.118726 98 93 11 0
10420 0.357423 2.125975 0.028180 44 30 4 0
10421 0.368123 2.192601 0.070660 35 26 9 0
10422 1.194618 4.288723 -0.805190 147 141 21 0
10423 1.172415 4.273421 -0.768400 175 173 38 0
10424 1.205537 4.301523 -0.778229 170 165 35 0
10425 1.116865 4.225757 -0.793783 172 169 38 0
10426 1.101215 4.204957 -0.836054 157 154 37 0
10427 1.077601 4.201158 -0.796633 180 177 46 0
10428 1.028237 4.228641 -0.599440 176 174 29 0
10429 1.052182 4.225321 -0.681846 176 173 40 0
10430 0.978211 4.189098 -0.614697 161 159 24 0
10431 1.242962 4.375442 -0.851425 141 139 16 0
10432 1.206539 4.341598 -0.860923 122 115 8 0
10433 1.231992 4.346234 -0.817563 141 137 14 0
10434 1.219775 4.380575 -0.886368 128 125 12 0
10435 1.251737 4.417225 -0.885470 142 138 13 0
10436 1.201903 4.423725 -0.950318 110 107 0 0
10437 1.218189 4.413060 -0.915637 118 119 2 0
10438 1.233273 4.468166 -0.946475 128 122 2 0
10439 1.194601 4.292574 -0.843173 101 97 0 0
10440 1.209876 4.324737 -0.831671 120 116 8 0
10441 1.228210 3.773824 -1.122041 119 113 51 0
10442 1.241568 3.745888 -1.143111 130 122 60 0
10443 1.217536 3.713499 -1.118616 123 117 55 0
10444 1.188963 4.374179 -0.916578 112 107 3 0
10445 1.178620 4.399466 -0.966726 104 98 2 0
10446 1.165566 4.347122 -0.941047 101 94 3 0
10447 1.164538 4.303205 -0.893016 91 83 0 0
10448 1.131478 4.419534 -1.114268 77 73 0 0
10449 1.146379 4.437929 -1.068477 78 74 3 0
10450 1.139765 4.481149 -1.125579 82 76 0 0
10451 1.215418 4.312746 -0.811054 139 133 13 0
10452 1.114251 4.436570 -1.214372 74 70 0 0
10453 1.118669 4.375312 -1.230554 66 62 0 0
10454 1.128341 4.352847 -1.125222 76 71 3 0
10455 1.161384 4.422845 -1.017894 89 87 2 0
10456 1.141490 4.354721 -1.030076 77 73 0 0
10457 1.157515 4.365064 -0.980965 91 85 1 0
10458 1.150239 4.295676 -0.948811 81 75 0 0
10459 1.134519 4.298813 -1.169836 69 65 1 0
10460 1.144453 4.241537 -1.125605 74 69 1 0
10461 1.136149 4.275155 -1.090201 78 74 1 0
10462 1.082419 3.924608 -1.009223 104 98 20 0
10463 1.052967 3.865824 -1.002976 106 104 30 0
10464 1.029605 3.883644 -0.978751 106 102 28 0
10465 1.137098 4.295380 -1.046388 76 72 0 0
10466 1.139460 4.259409 -0.989173 80 76 3 0
10467 1.156582 4.224371 -1.196971 68 64 0 0
10468 1.156426 4.192487 -1.123514 73 69 0 0
10469 1.138623 4.244439 -1.030546 79 75 1 0
10470 1.184815 4.293001 -0.746389 178 175 32 0
10471 1.139137 4.241136 -0.941552 77 73 0 0
10472 1.134380 4.208878 -0.952680 76 71 3 0
10473 1.156678 4.149459 -1.086384 79 75 1 0
10474 1.177661 4.138148 -1.154970 70 65 1 0
10475 1.175596 4.089299 -1.100265 80 77 0 0
10476 1.086506 3.678896 -1.057829 112 109 42 0
10477 0.967876 3.596298 -1.010426 119 116 45 0
10478 1.005163 3.684429 -1.010330 112 109 40 0
10479 1.121074 4.133791 -0.976050 76 71 3 0
10480 1.133447 4.191703 -0.995299 77 73 0 0
10481 1.141124 4.149737 -1.031226 84 78 0 0
10482 1.134720 4.099250 -1.017981 78 74 1 0
10483 1.152809 4.115501 -1.055415 85 79 1 0
10484 1.195925 4.069562 -1.158395 71 68 0 0
10485 1.128437 4.168707 -0.937500 72 64 1 0
10486 1.084546 4.123988 -0.909285 107 104 9 0
10487 1.134476 4.045477 -1.027540 85 79 3 0
10488 1.155171 4.079600 -1.055598 84 81 0 0
10489 0.919576 4.071261 -0.731541 161 158 51 0
10490 0.933570 4.108643 -0.684739 176 174 61 0
10491 0.977549 4.110551 -0.769725 169 163 51 0
10492 1.207872 4.033548 -1.156443 79 74 6 0
10493 1.204474 4.038410 -1.119000 89 85 11 0
10494 1.202975 3.954879 -1.179439 152 149 98 0
10495 1.192875 3.982101 -1.194575 163 159 114 0
10496 1.213815 3.950244 -1.220028 167 164 113 0
10497 1.205467 3.993360 -1.154360 113 107 47 0
10498 1.201859 3.982999 -1.098618 102 96 20 0
10499 1.170028 4.038541 -1.077287 88 85 4 0
10500 1.095420 4.027683 -0.988964 93 84 5 0
10501 1.097581 4.079391 -0.971362 86 79 0 0
10502 1.193076 3.856204 -1.094044 111 107 36 0
10503 1.237150 3.886720 -1.143965 139 134 78 0
10504 1.234667 3.831867 -1.130737 123 117 57 0
10505 1.220786 3.945242 -1.143616 130 128 71 0
10506 1.157402 4.003354 -1.058082 92 86 10 0
10507 1.240043 3.882642 -1.199245 154 147 92 0
10508 1.217631 3.917184 -1.178811 152 146 94 0
10509 1.040262 4.132763 -0.843870 147 145 32 0
10510 1.016360 4.079670 -0.875833 135 133 24 0
10511 1.348730 3.901839 -1.403697 201 196 112 0
10512 1.363657 4.041103 -1.545898 199 197 138 0
10513 1.403401 3.896166 -1.419434 198 192 104 0
10514 1.193076 4.467565 -0.999002 106 102 3 0
10515 1.295672 3.942061 -1.368101 174 171 118 0
10516 1.314058 4.065806 -1.505753 207 206 150 0
10517 0.822147 3.939578 -0.732299 134 136 35 0
10518 0.853865 3.907729 -0.804641 134 134 36 0
10519 0.797452 3.888271 -0.739610 138 134 43 0
10520 1.174951 4.296426 -0.707770 190 186 35 0
10521 1.211357 4.309226 -0.751635 181 178 35 0
10522 1.042005 4.033548 -0.946432 103 98 7 0
10523 1.228646 4.318306 -0.734007 190 188 43 0
10524 1.117972 3.989020 -1.023819 93 90 9 0
10525 1.158970 3.953250 -1.062674 103 97 19 0
10526 1.247668 3.935439 -1.283229 171 169 121 0
10527 1.138920 4.267653 -0.725127 179 177 32 0
10528 1.374741 3.730726 -1.328811 164 160 99 0
10529 1.401928 3.594233 -1.280345 154 151 80 0
10530 1.413143 3.679567 -1.306599 151 149 92 0
10531 1.058831 4.081160 -0.931740 103 96 5 0
10532 1.074699 3.987887 -0.982446 96 91 9 0
10533 1.209937 3.920408 -1.098087 109 107 33 0
10534 1.288832 3.818012 -1.280737 148 142 90 0
10535 1.331285 3.776473 -1.311932 158 155 102 0
10536 1.422257 3.478679 -1.255911 157 154 73 0
10537 1.447170 3.550786 -1.261531 149 147 73 0
10538 1.510293 3.446856 -1.243233 169 166 71 0
10539 1.359640 3.599104 -1.263396 141 140 75 0
10540 0.839845 3.984628 -0.709878 148 149 45 0
10541 0.883448 3.988628 -0.771128 143 146 41 0
10542 0.914897 3.963933 -0.834564 148 144 45 0
10543 0.929239 4.008373 -0.821066 153 149 49 0
10544 1.189434 4.312450 -0.659094 191 186 30 0
10545 1.015123 3.962356 -0.945892 118 114 23 0
10546 1.241281 3.851081 -1.162560 135 131 70 0
10547 1.155790 3.901429 -1.071231 105 101 27 0
10548 1.246596 3.804357 -1.166237 138 132 70 0
10549 1.264372 3.797796 -1.222119 145 138 83 0
10550 1.300221 3.683819 -1.232515 136 131 73 0
10551 1.288030 3.744546 -1.241220 139 134 78 0
10552 1.317108 3.700733 -1.255667 140 138 77 0
10553 0.794324 3.947813 -0.675825 138 138 40 0
10554 0.785697 3.905089 -0.701051 137 137 41 0
10555 1.279421 3.692934 -1.213640 134 128 68 0
10556 1.255231 3.720043 -1.173949 119 113 51 0
10557 1.465312 3.363239 -1.249498 163 158 56 0
10558 1.382148 3.385067 -1.249376 151 147 56 0
